"","id","PC","DE","QD","LE","TY","SP","FF","JF","CN"
"2575",1,7915,"Strada G-Ral. Ştefan Burileanu","+",0.19358,"TR",27.6,47.2,3.05793,0.89
"2576",1,7914,"Intrarea Catedrei","+",0.12907,"TR",24.61,49.9,3.88497,0.87
"2577",1,7913,"Intrarea Cretei","+",0.13913,"TR",28.41,52.8,3.52315,0.87
"2578",1,7912,"Intrarea Gliei","+",0.10571,"TR",11.28,52,8.51978,0.88
"2579",1,7911,"Strada Ardeziei","+",0.07785,"TR",5.6,46.9,9.46367,0.94
"2580",1,6145,"Bulevardul Beijing / Şoseaua Pipera","+",0.08445,"TR",8.23,27.6,3.14159,0.93
"2581",1,7910,"Aleea Priporului","+",0.26253,"TR",31.1,30.9,0,0.95
"2582",1,6144,"Şoseaua Nordului","+",0.24795,"TR",43.03,47.6,0.83543,0.95
"2583",1,6148,"Calea Rahovei","-",0.01232,"TR",12.7,37,2.71828,0.99
"2584",1,6149,"Şoseaua Viilor","-",0.16453,"TR",12.36,40.4,3.14159,0.99
"2585",1,6152,"Strada Heliade","+",0.05306,"TR",34.4,31.1,0,0.93
"2586",1,7971,"Strada Râşnov","+",0.42445,"TR",38.53,39.7,0.25517,0.91
"2587",1,7970,"Strada Dimitrie Grozdea","+",0.16473,"TR",32.63,39.5,1.51265,0.91
"2588",1,6151,"Strada Baicului","+",0.1091,"TR",28.23,38.8,2.36791,0.89
"2589",1,6144,"Şoseaua Nordului","-",0.01776,"TR",5,40,9.42891,0.98
"2590",1,7910,"Aleea Priporului","-",0.23259,"TR",5.46,40,9.35947,0.93
"2591",1,6145,"Bulevardul Beijing / Şoseaua Pipera","-",0.26253,"TR",6.27,34.9,9.09653,0.94
"2592",1,7911,"Strada Ardeziei","-",0.08445,"TR",37.04,45.5,1.04326,0.79
"2593",1,7912,"Intrarea Gliei","-",0.07785,"TR",45.72,53.5,1.26379,0.8
"2594",1,7913,"Intrarea Cretei","-",0.10571,"TR",37.54,53,2.04449,0.8
"2595",1,7914,"Intrarea Catedrei","-",0.13913,"TR",36.85,53,2.15829,0.8
"2596",1,7915,"Strada G-Ral. Ştefan Burileanu","-",0.14132,"TR",18.39,52.5,6.94574,0.81
"2597",1,7916,"Strada Smaranda Brăescu","-",0.18134,"TR",29.15,54.4,3.55638,0.86
"2598",1,6146,"Bulevardul Aerogării / Strada Alexandru Şerbănescu","-",0.21097,"TR",29.95,34.2,1.08064,0.89
"2599",1,6151,"Strada Baicului","-",0.03054,"TR",33.67,29,0,0.89
"2600",1,7970,"Strada Dimitrie Grozdea","-",0.07856,"TR",33.82,39.5,1.24964,0.9
"2601",1,7971,"Strada Râşnov","-",0.19511,"TR",30.63,39.7,1.98558,0.9
"2602",1,6152,"Strada Heliade","-",0.44714,"TR",35.74,39,0.72595,0.92
"2603",1,6155,"Piaţa Dorobanţilor","+",0.05124,"TR",16.81,29.4,2.83785,0.94
"2604",1,8018,"Strada Haga","+",0.24194,"TR",18.72,29.6,3.19722,0.96
"2605",1,8017,"Strada Praga","+",0.22251,"TR",30.62,36.1,1.3209,0.9
"2606",1,8016,"Strada Washington","+",0.1895,"TR",29.63,30,0.10831,0.88
"2607",1,8015,"Strada Louis Blanc","+",0.12282,"TR",7.03,40,9.12154,0.87
"2608",1,6154,"P-ţa Victoriei","+",0.47573,"TR",12.36,30.5,6.99183,0.97
"2609",1,6154,"P-ţa Victoriei","-",0.07135,"TR",10.23,37.1,3.14159,0.98
"2610",1,8015,"Strada Louis Blanc","-",0.35343,"TR",17.63,33.6,4.34057,0.95
"2611",1,8016,"Strada Washington","-",0.12282,"TR",27.14,39.7,2.09375,0.85
"2612",1,8017,"Strada Praga","-",0.24562,"TR",26.47,31.8,1.45816,0.85
"2613",1,8018,"Strada Haga","-",0.16833,"TR",25.05,34.9,2.4532,0.9
"2614",1,6155,"Piaţa Dorobanţilor","-",0.23061,"TR",17.31,29.6,3.61133,0.91
"2615",1,6168,"Bulevardul Mircea Eliade","+",0.03714,"TR",21.29,34,2.48287,0.84
"2616",1,7925,"Strada Av. Popa Marin","+",0.08207,"TR",21.58,40,3.35163,0.86
"2617",1,7924,"Strada Av. Jean Texier","+",0.09363,"TR",30.47,40,1.41906,0.85
"2618",1,7923,"Strada Ştefan Protopopescu","+",0.0904,"TR",28.9,40,1.7617,0.86
"2619",1,7922,"Aleea Dumitru Darian","+",0.07288,"TR",9.25,40,8.32687,0.89
"2620",1,7921,"Strada George Călinescu","+",0.09452,"TR",8.66,37.7,8.79286,0.91
"2621",1,6167,"P-ţa Dorobanţi","+",0.14544,"TR",8.15,24.8,3.14159,0.9
"2622",1,6165,"Strada I. Istrati","+",0.01284,"TR",31.76,29,0,0.97
"2623",1,7785,"Strada Spătarul Preda","+",0.34642,"TR",42.71,41.1,0,0.97
"2624",1,6164,"Strada Năsăud","+",0.36814,"TR",25.24,43.6,3.66111,0.94
"2625",1,6163,"Calea Rahovei","+",0.2604,"TR",9.36,31.2,5.14159,0.92
"2626",1,6162,"Calea 13 Septembrie","+",0.9958,"TR",14.83,42,8.04162,0.97
"2627",1,7784,"Strada Ion Urdăreanu","+",0.12585,"TR",29.54,45.3,2.44855,0.8
"2628",1,7783,"Strada Frunte Lată","+",0.227,"TR",54.28,58.9,0.68222,0.96
"2629",1,6161,"P-ţa Huwe Danny","+",0.71238,"TR",35.84,48.6,1.74557,0.96
"2630",1,6161,"P-ţa Huwe Danny","-",0.07225,"TR",19.06,24.8,0.96158,0.94
"2631",1,7783,"Strada Frunte Lată","-",0.65087,"TR",43.01,57.6,2.20319,0.97
"2632",1,7784,"Strada Ion Urdăreanu","-",0.227,"TR",8.06,56.1,9.31643,0.98
"2633",1,6162,"Calea 13 Septembrie","-",0.13969,"TR",5.22,32.8,9.22163,0.94
"2634",1,6163,"Calea Rahovei","-",0.99799,"TR",8.62,40.5,8.89597,0.97
"2635",1,6164,"Strada Năsăud","-",0.24438,"TR",27.05,38.6,1.92674,0.95
"2636",1,7785,"Strada Spătarul Preda","-",0.36814,"TR",30.62,44,2.05209,0.96
"2637",1,6165,"Strada I. Istrati","-",0.35926,"TR",42.93,48.7,1.0303,0.93
"2638",1,6171,"Şoseaua Panduri","+",0.02658,"TR",29.46,30,0,0.91
"2639",1,7779,"Strada Dr. Alexandru Vitzu","+",0.20644,"TR",46.37,40,0,0.9
"2640",1,6170,"P-ţa Eroilor","+",0.17768,"TR",50,40,0,0.86
"2641",1,6158,"Şoseaua Fabrica De Glucoză","+",0.39176,"TR",8.19,34.9,8.76172,0.87
"2642",1,7994,"Intrarea Petricani","+",0.79988,"TR",18.01,55.4,8.21276,0.89
"2643",1,7993,"Strada Pietrişului","+",0.15986,"TR",6.25,42.8,9.30114,0.94
"2644",1,7992,"Strada Paroşeni","+",0.36746,"TR",6.71,60,9.50993,0.88
"2645",1,6157,"Bulevardul Lacul Tei / Strada Doamna Ghica","+",0.2792,"TR",8.51,38.2,8.83427,0.88
"2646",1,6167,"P-ţa Dorobanţi","-",0.08786,"TR",4.66,36.6,9.41529,0.9
"2647",1,7921,"Strada George Călinescu","-",0.09705,"TR",9.8,36,8.53409,0.89
"2648",1,7922,"Aleea Dumitru Darian","-",0.09452,"TR",15.37,40,5.79178,0.88
"2649",1,7923,"Strada Ştefan Protopopescu","-",0.07288,"TR",23.22,40,2.99459,0.88
"2650",1,7924,"Strada Av. Jean Texier","-",0.0904,"TR",9.9,40,8.68509,0.9
"2651",1,7925,"Strada Av. Popa Marin","-",0.09363,"TR",21.7,40,3.32661,0.81
"2652",1,6168,"Bulevardul Mircea Eliade","-",0.11921,"TR",12.53,31,3.14159,0.89
"2653",1,6170,"P-ţa Eroilor","-",0.02273,"TR",37.25,40,0.59801,0.83
"2654",1,7779,"Strada Dr. Alexandru Vitzu","-",0.23441,"TR",23.89,39.9,3.48941,0.85
"2655",1,6171,"Şoseaua Panduri","-",0.16247,"TR",9.09,31.5,7.14159,0.87
"2656",1,6157,"Bulevardul Lacul Tei / Strada Doamna Ghica","-",0.04659,"TR",31.99,32.7,0,0.88
"2657",1,7992,"Strada Paroşeni","-",0.21198,"TR",41.99,49.1,1.25876,0.87
"2658",1,7993,"Strada Pietrişului","-",0.36746,"TR",49.16,60,1.57112,0.89
"2659",1,7994,"Intrarea Petricani","-",0.15986,"TR",38.8,42.8,0.81173,0.89
"2660",1,6158,"Şoseaua Fabrica De Glucoză","-",0.79988,"TR",48.48,51.3,0.47804,0.93
"2661",1,7995,"Bulevardul Mat. Dimitrie Pompeiu","-",0.41697,"TR",20.09,42.9,5.59176,0.94
"2662",1,6174,"Prelungirea Ghencea","+",0.10347,"TR",26,37.8,2.02419,0.94
"2663",1,6173,"Drumul Taberei","+",0.27101,"TR",12.98,36.1,5.14159,0.95
"2664",1,6173,"Drumul Taberei","-",0.05243,"TR",7.62,34,8.82662,0.94
"2665",1,6174,"Prelungirea Ghencea","-",0.32206,"TR",2.85,38.4,9.73895,0.94
"2666",1,6177,"Şoseaua Pantelimon","+",0.15074,"TR",20.91,34.8,2.72236,0.87
"2667",1,6176,"Bulevardul Ferdinand I","+",0.33035,"TR",9.13,29.9,8.33214,0.9
"2668",1,6176,"Bulevardul Ferdinand I","-",0.10861,"TR",23.91,29.3,0.71043,0.93
"2669",1,6177,"Şoseaua Pantelimon","-",0.3577,"TR",36.36,35.5,0,0.94
"2670",1,6180,"Bulevardul 1 Mai","+",0.026,"TR",17.18,25,1.67817,0.88
"2671",1,8196,"Aleea Obcina Mică","+",0.19074,"TR",39.54,36.7,0,0.88
"2672",1,6179,"Drumul Taberei","+",0.33462,"TR",18.47,33.4,3.10598,0.89
"2673",1,8195,"Aleea Poiana Cernei","+",0.18646,"TR",17.83,38.4,3.97831,0.98
"2674",1,8194,"Aleea Bujoreni","+",0.13217,"TR",42.85,38.5,0,0.96
"2675",1,8193,"Bulevardul Timişoara","+",0.15646,"TR",13.59,28.6,3.65142,0.94
"2676",1,8193,"Bulevardul Timişoara","-",0.02557,"TR",12,23,3.0245,0.88
"2677",1,8194,"Aleea Bujoreni","-",0.1265,"TR",26.68,36,1.52614,0.94
"2678",1,8195,"Aleea Poiana Cernei","-",0.13217,"TR",23.14,39.8,2.98517,0.87
"2679",1,6179,"Drumul Taberei","-",0.21587,"TR",8.05,30.2,5.14159,0.85
"2680",1,8196,"Aleea Obcina Mică","-",0.31063,"TR",22.88,38.7,2.88019,0.87
"2681",1,6180,"Bulevardul 1 Mai","-",0.2188,"TR",17.73,37.5,3.88842,0.9
"2682",1,6182,"Calea Victoriei","-",0.01426,"TR",27.03,34,1.01563,0.81
"2683",1,7317,"Strada Ion Câmpineanu","-",0.18376,"TR",28.07,35.6,1.10721,0.81
"2684",1,7321,"Strada Făgăraş","-",0.24124,"TR",29.8,40,1.56598,0.91
"2685",1,6185,"Calea Plevnei","-",0.17636,"TR",23.65,38.4,2.66094,0.88
"2686",1,6186,"Splaiul Independenţei","-",0.27102,"TR",8.93,35.2,8.64658,0.91
"2687",1,6197,"Strada Mihai Eminescu","+",0.08879,"TR",25.4,37.6,2.12784,0.86
"2688",1,8115,"Strada Dogarilor","+",0.03157,"TR",29.31,40,1.67161,0.86
"2689",1,8114,"Strada Fecioarei","+",0.22766,"TR",35.76,40,0.92151,0.86
"2690",1,8113,"Strada Paul Greceanu","+",0.18361,"TR",17.02,33.2,4.60477,0.86
"2691",1,6196,"Strada Barbu Văcărescu / Şoseaua Ştefan Cel Mare","+",0.12619,"TR",22.92,24.5,0,0.83
"2692",1,6194,"Calea Moşilor","+",0.01367,"TR",16.04,30,3.17603,0.87
"2693",1,7452,"Strada Căluşei","+",0.06451,"TR",15.84,30,3.23352,0.83
"2694",1,6193,"Strada Dimitrie Onciu","+",0.16379,"TR",20.74,39,3.40206,0.98
"2695",1,6192,"Bulevardul Ferdinand I","+",0.24493,"TR",10.28,28.3,5.56863,0.98
"2696",1,6191,"Bulevardul Protopopescu","+",0.13827,"TR",16.55,21.8,0.89748,0.96
"2697",1,7451,"Strada Plantelor","+",0.143,"TR",21.57,29.2,2.27201,0.9
"2698",1,7450,"Strada Popa Soare","+",0.23548,"TR",22.71,25.4,0.92196,0.9
"2699",1,7449,"Strada Zefirului","+",0.13653,"TR",27.31,32.5,1.38925,0.96
"2700",1,6190,"Calea Călăraşi","+",0.19724,"TR",7.39,21.5,8.09835,0.93
"2701",1,7448,"Strada Preot Vasile Lucaciu","+",0.09713,"TR",38.84,37.6,0,0.84
"2702",1,6189,"Strada Basarab Matei","+",0.17791,"TR",29.43,39.8,1.61125,0.85
"2703",1,7447,"Strada Valeriu Branişte","+",0.1172,"TR",24.58,37.5,2.29925,0.87
"2704",1,7446,"Strada Vulturilor","+",0.08685,"TR",24.74,45.5,3.39497,0.9
"2705",1,7445,"Strada Maximilian Popper","+",0.14327,"TR",38.04,50,2.08058,0.89
"2706",1,6188,"Bulevardul Unirii","+",0.17702,"TR",7.1,25.8,8.51511,0.94
"2707",1,6186,"Splaiul Independenţei","+",0.04936,"TR",16.13,26,2.29789,0.82
"2708",1,6185,"Calea Plevnei","+",0.35503,"TR",18.15,39.5,3.14159,0.88
"2709",1,7321,"Strada Făgăraş","+",0.04299,"TR",38.22,40,0.38779,0.76
"2710",1,6184,"Strada Berzei","+",0.24124,"TR",36.66,38.3,0.37145,0.77
"2711",1,7320,"Strada G-Ral Cristescu Constantin","+",0.29988,"TR",22.24,38.2,2.95097,0.84
"2712",1,6183,"Bulevardul Schitul Măgureanu","+",0.14304,"TR",27.92,40.9,2.12078,0.88
"2713",1,7319,"Strada Luigi Cazzavillan","+",0.14813,"TR",24.66,42.8,3.0766,0.91
"2714",1,7318,"Strada Poiana Narciselor","+",0.18687,"TR",18.04,37.8,3.14159,0.93
"2715",1,7317,"Strada Ion Câmpineanu","+",0.19857,"TR",10.84,36.1,5.14159,0.92
"2716",1,6182,"Calea Victoriei","+",0.19802,"TR",5.75,31.1,9.06568,0.89
"2717",1,6200,"Bulevardul Ion Mihalache","+",0.03908,"TR",25.53,36,1.80507,0.85
"2718",1,7059,"Strada Iordache Golescu","+",0.63072,"TR",38.75,40,0.27111,0.85
"2719",1,7058,"Strada Iani Buzoianu","+",0.1587,"TR",43.78,40,0,0.86
"2720",1,6199,"Calea Griviţei","+",0.29137,"TR",40.51,40,0,0.89
"2721",1,6196,"Strada Barbu Văcărescu / Şoseaua Ştefan Cel Mare","-",0.01993,"TR",24.84,29,0.34809,0.85
"2722",1,8113,"Strada Paul Greceanu","-",0.10626,"TR",29.35,33,0.16996,0.84
"2723",1,8114,"Strada Fecioarei","-",0.18361,"TR",18.27,33.2,3.9115,0.91
"2724",1,8115,"Strada Dogarilor","-",0.22766,"TR",24.03,40,2.81905,0.92
"2725",1,6197,"Strada Mihai Eminescu","-",0.12036,"TR",23.45,32.3,1.57486,0.91
"2726",1,6199,"Calea Griviţei","-",0.28121,"TR",50,40,0,0.89
"2727",1,7058,"Strada Iani Buzoianu","-",0.01367,"TR",50,40,0,0.87
"2728",1,7059,"Strada Iordache Golescu","-",0.1778,"TR",50,40,0,0.87
"2729",1,6200,"Bulevardul Ion Mihalache","-",0.65014,"TR",28.55,38.2,1.51373,0.87
"2730",1,6203,"Strada Valea Oltului","+",0.03848,"TR",19.6,28.3,1.7525,0.9
"2731",1,8062,"Aleea Parva","+",0.1819,"TR",24.94,39.7,2.57532,0.91
"2732",1,8061,"Aleea Băiuţ","+",0.23145,"TR",28.29,40,1.89312,0.95
"2733",1,6202,"Drumul Taberei","+",0.14381,"TR",11.21,32.8,3.14159,0.92
"2734",1,6188,"Bulevardul Unirii","-",0.01895,"TR",26.15,31,0.51826,0.82
"2735",1,7445,"Strada Maximilian Popper","-",0.15774,"TR",24.31,27.4,0.02992,0.81
"2736",1,7446,"Strada Vulturilor","-",0.16463,"TR",23.79,50,4.09409,0.91
"2737",1,7447,"Strada Valeriu Branişte","-",0.08999,"TR",13.33,42.4,7.44061,0.85
"2738",1,6189,"Strada Basarab Matei","-",0.08691,"TR",8.31,38.3,8.87088,0.89
"2739",1,7448,"Strada Preot Vasile Lucaciu","-",0.17791,"TR",21.84,38.8,3.12838,0.88
"2740",1,6190,"Calea Călăraşi","-",0.12069,"TR",8.9,33,5.14159,0.91
"2741",1,7449,"Strada Zefirului","-",0.17369,"TR",21.1,23.4,0,0.92
"2742",1,7450,"Strada Popa Soare","-",0.13653,"TR",28.01,32.5,1.20036,0.93
"2743",1,7451,"Strada Plantelor","-",0.23548,"TR",6.1,24.4,8.6692,0.95
"2744",1,6191,"Bulevardul Protopopescu","-",0.143,"TR",5.94,21.4,7.14159,0.96
"2745",1,6192,"Bulevardul Ferdinand I","-",0.1688,"TR",8.52,23.5,3.14159,0.95
"2746",1,6193,"Strada Dimitrie Onciu","-",0.21468,"TR",30.97,35.8,0.44559,0.92
"2747",1,7452,"Strada Căluşei","-",0.12942,"TR",26.85,40,2.20565,0.91
"2748",1,6194,"Calea Moşilor","-",0.08214,"TR",12.05,25.2,3.50256,0.79
"2749",1,6202,"Drumul Taberei","-",0.05179,"TR",38.9,32.7,0,0.86
"2750",1,8061,"Aleea Băiuţ","-",0.09201,"TR",38.98,40,0.22241,0.87
"2751",1,8062,"Aleea Parva","-",0.23145,"TR",27.9,40,1.97736,0.93
"2752",1,6203,"Strada Valea Oltului","-",0.22039,"TR",7.48,34.3,8.86302,0.77
"2753",1,6206,"Strada Valea Oltului","+",0.04075,"TR",30.25,23,0,0.92
"2754",1,8060,"Aleea Dealul Măcinului","+",0.17799,"TR",26.03,36.5,1.78074,0.94
"2755",1,8059,"Aleea Parva","+",0.03374,"TR",25.7,36,1.76286,0.96
"2756",1,8058,"Aleea Ariniş","+",0.27909,"TR",26.24,39.4,2.242,0.96
"2757",1,6205,"Drumul Taberei","+",0.07204,"TR",23.33,28.3,0.60631,0.97
"2758",1,6205,"Drumul Taberei","-",0.0124,"TR",20.73,33,2.44143,0.94
"2759",1,8058,"Aleea Ariniş","-",0.05964,"TR",15.77,31,3.42962,0.97
"2760",1,8059,"Aleea Parva","-",0.27909,"TR",10.57,39.7,8.11016,0.89
"2761",1,8060,"Aleea Dealul Măcinului","-",0.03374,"TR",5.94,36,9.18635,0.8
"2762",1,6206,"Strada Valea Oltului","-",0.21874,"TR",7.63,29.2,8.60044,0.92
"2763",1,6215,"Bulevardul Mihail Kogălniceanu","+",0.04636,"TR",31.2,34,0,0.79
"2764",1,6214,"Calea Plevnei","+",0.22033,"TR",30.7,34,0.07723,0.8
"2765",1,6213,"Strada Ştirbei Vodă","+",0.39238,"TR",25.24,36.3,1.93127,0.83
"2766",1,6213,"Strada Ştirbei Vodă","-",0.09624,"TR",17.58,34,3.43226,0.83
"2767",1,6214,"Calea Plevnei","-",0.32315,"TR",4.32,36.8,9.47556,0.9
"2768",1,6215,"Bulevardul Mihail Kogălniceanu","-",0.23967,"TR",6.4,33.2,9.0166,0.78
"2769",1,6220,"Bulevardul Dacia","+",0.0651,"TR",13.27,25.7,3.1907,0.9
"2770",1,6219,"Strada Mihai Eminescu","+",0.13113,"TR",7.84,24.9,5.14159,0.95
"2771",1,8033,"Strada Profesor Ion Ursu","+",0.22967,"TR",25.09,36.6,2.02143,0.95
"2772",1,6218,"Strada Ardeleni / Strada Toamnei","+",0.12175,"TR",25.96,40,2.3994,0.85
"2773",1,8032,"Strada G-Ral. Alexandru Radovici","+",0.17195,"TR",7.19,39.5,8.62053,0.96
"2774",1,8031,"Strada Făinari","+",0.13455,"TR",4.3,38,9.50129,0.95
"2775",1,6217,"Strada Lizeanu / Şoseaua Stefan Cel Mare","+",0.14436,"TR",5.65,28.5,8.98319,0.95
"2776",1,6223,"Şoseaua Orhideelor","+",0.04818,"TR",20.52,34,2.6791,0.97
"2777",1,7837,"Strada Dr. Raţiu","+",0.15627,"TR",45.18,39.6,0,0.86
"2778",1,6222,"Calea Plevnei","+",0.20691,"TR",36.28,36.7,0.09996,0.85
"2779",1,6211,"Bulevardul Timişoara","+",0.085,"TR",16.97,34.3,3.63319,0.86
"2780",1,6210,"Strada Valea Ialomiţei","+",0.31737,"TR",9.79,35.4,8.50696,0.98
"2781",1,8057,"Aleea Coloana Infinitului","+",0.17831,"TR",9.76,39,8.66712,0.91
"2782",1,8056,"Strada Timişul De Sus","+",0.20088,"TR",9.26,40,8.32552,0.95
"2783",1,6209,"Strada Valea Argeşului","+",0.23249,"TR",9.8,38.5,5.14159,0.97
"2784",1,8055,"Drumul Valea Furcii","+",0.11289,"TR",7.5,38.5,8.53166,0.98
"2785",1,6208,"Prelungirea Ghencea","+",0.33165,"TR",4.49,36.8,9.44866,0.87
"2786",1,6217,"Strada Lizeanu / Şoseaua Stefan Cel Mare","-",0.02544,"TR",23.06,31,1.38637,0.92
"2787",1,8031,"Strada Făinari","-",0.11287,"TR",17.84,28.7,2.38236,0.87
"2788",1,8032,"Strada G-Ral. Alexandru Radovici","-",0.13455,"TR",15.38,39.9,5.76278,0.84
"2789",1,6218,"Strada Ardeleni / Strada Toamnei","-",0.18984,"TR",24.1,39.9,2.79001,0.76
"2790",1,8033,"Strada Profesor Ion Ursu","-",0.10385,"TR",39.92,40,0.01763,0.8
"2791",1,6219,"Strada Mihai Eminescu","-",0.22967,"TR",36.84,32.7,0,0.8
"2792",1,6220,"Bulevardul Dacia","-",0.19623,"TR",18.92,26.1,2.39303,0.71
"2793",1,6208,"Prelungirea Ghencea","-",0.039,"TR",12,23,5.43656,0.91
"2794",1,8055,"Drumul Valea Furcii","-",0.29923,"TR",15.58,38,5.13735,0.87
"2795",1,6209,"Strada Valea Argeşului","-",0.11289,"TR",9.56,28.4,3.14159,0.8
"2796",1,8056,"Strada Timişul De Sus","-",0.23249,"TR",23.33,36.5,2.42329,0.83
"2797",1,8057,"Aleea Coloana Infinitului","-",0.20088,"TR",21.91,40,3.28096,0.83
"2798",1,6210,"Strada Valea Ialomiţei","-",0.17831,"TR",23.14,34.8,2.16491,0.82
"2799",1,6211,"Bulevardul Timişoara","-",0.40237,"TR",26.63,36.2,1.57816,0.84
"2800",1,6226,"Strada Alexandru Anghel","+",0.04428,"TR",46.39,40,0,0.88
"2801",1,7353,"Strada Cheia","+",0.2626,"TR",40.67,40,0,0.86
"2802",1,7352,"Strada Baciului","+",0.11847,"TR",31.5,32.1,0.1629,0.84
"2803",1,7351,"Strada Ţarcului","+",0.10423,"TR",30,30,0,0.86
"2804",1,7350,"Strada Nicolae D. Cocea","+",0.15732,"TR",48.56,40,0,0.86
"2805",1,6225,"Calea Ferentari","+",0.12852,"TR",24.89,37.7,2.26225,0.91
"2806",1,6229,"Şoseaua Pantelimon","+",0.09878,"TR",15.28,30,3.39714,0.88
"2807",1,6228,"Şoseaua Colentina","+",0.55265,"TR",13.03,34.4,8.14159,0.91
"2808",1,6228,"Şoseaua Colentina","-",0.01425,"TR",29.47,34,0.39229,0.94
"2809",1,6229,"Şoseaua Pantelimon","-",0.63718,"TR",31.59,31.4,0,0.96
"2810",1,6225,"Calea Ferentari","-",0.05079,"TR",17.43,29.8,2.73349,0.95
"2811",1,7350,"Strada Nicolae D. Cocea","-",0.07772,"TR",27.23,39.2,1.99033,0.96
"2812",1,7351,"Strada Ţarcului","-",0.15732,"TR",37.48,40,0.54679,0.95
"2813",1,7352,"Strada Baciului","-",0.10423,"TR",24.89,30,1.48233,0.95
"2814",1,7353,"Strada Cheia","-",0.11847,"TR",28.32,32.1,1.02349,0.96
"2815",1,6226,"Strada Alexandru Anghel","-",0.30688,"TR",37.85,40,0.46675,0.96
"2816",1,6233,"Strada Izvor","+",0.03564,"TR",18.64,28,1.97612,0.78
"2817",1,6232,"Splaiul Independenţei","+",0.37521,"TR",21.28,33.2,3.12141,0.87
"2818",1,6231,"Bulevardul Mihail Kogălniceanu","+",0.07031,"TR",19.18,27.6,1.70714,0.91
"2819",1,6231,"Bulevardul Mihail Kogălniceanu","-",0.01333,"TR",8.25,28,2.71828,0.79
"2820",1,6232,"Splaiul Independenţei","-",0.10487,"TR",9.44,27.4,3.14159,0.78
"2821",1,6233,"Strada Izvor","-",0.36296,"TR",18.02,38.4,3.9363,0.87
"2822",1,8020,"Calea Dorobanţilor","-",0.0097,"TR",17.96,37,3.77038,0.94
"2823",1,8021,"Strada Andrei Mureşanu","-",0.04153,"TR",16.86,28,2.52711,0.95
"2824",1,18752,"Strada Sofia","-",0.05821,"TR",15.38,27,2.77553,0.95
"2825",1,8022,"Strada Paris","-",0.03074,"TR",17.04,30,2.8879,0.98
"2826",1,18836,"Piața Dorobanți","-",0.03451,"TR",8.13,30,8.54096,0.95
"2827",1,8023,"Strada Ştefan Tudor","-",0.04311,"TR",19.12,23.7,0.57826,0.88
"2828",1,8180,"Bulevardul Ghencea","+",0.05529,"TR",21.71,34.1,2.39519,0.91
"2829",1,8179,"Aleea Botorani","+",0.12179,"TR",24.16,40,2.79075,0.91
"2830",1,8178,"Strada Lt. Col. Constantin Marinescu","+",0.22905,"TR",20.54,28.4,2.40574,0.93
"2831",1,8177,"Strada Gheorghe Cuţui","+",0.11167,"TR",43.67,40,0,0.83
"2832",1,8176,"Strada Lt. Ion Garofeanu","+",0.11508,"TR",40.95,40,0,0.91
"2833",1,8175,"Strada Lt. Av. Niculae Găină","+",0.24999,"TR",11.35,39.6,5.14159,0.97
"2834",1,8174,"Strada Scriitor Mihail Sebastian","+",0.05373,"TR",15.05,39.6,5.87222,0.77
"2835",1,8173,"Drumul Taberei","+",0.11952,"TR",6.83,29.4,7.14159,0.9
"2836",1,8172,"Bulevardul Timişoara","+",0.22482,"TR",8.95,29.8,7.14159,0.97
"2837",1,8198,"Strada Antiaeriană","-",0.03317,"TR",23,23,0,0.7
"2838",1,8199,"Strada Mărgeanului","-",0.3567,"TR",21,26.4,1.77865,0.7
"2839",1,8172,"Bulevardul Timişoara","-",0.04676,"TR",24.6,24.1,0,0.86
"2840",1,8173,"Drumul Taberei","-",0.2183,"TR",17.24,31.4,3.09005,0.99
"2841",1,8174,"Strada Scriitor Mihail Sebastian","-",0.03903,"TR",9.69,34,2.71828,0.98
"2842",1,8175,"Strada Lt. Av. Niculae Găină","-",0.05373,"TR",19.66,25.3,0.90628,0.87
"2843",1,8176,"Strada Lt. Ion Garofeanu","-",0.24999,"TR",24.85,39.9,2.62521,0.88
"2844",1,8177,"Strada Gheorghe Cuţui","-",0.11508,"TR",22.26,40,3.20517,0.87
"2845",1,8178,"Strada Lt. Col. Constantin Marinescu","-",0.15748,"TR",14.96,33.6,3.14159,0.92
"2846",1,8179,"Aleea Botorani","-",0.18324,"TR",6.86,22.5,8.33527,0.94
"2847",1,8180,"Bulevardul Ghencea","-",0.17708,"TR",7.24,28.8,8.65984,0.8
"2848",1,8192,"Calea Rahovei","+",0.05866,"TR",13.08,36.3,6.15364,0.98
"2849",1,8191,"Strada Făt Frumos","+",0.24113,"TR",15.02,32.8,5.82466,0.99
"2850",1,8190,"Strada Dumbrava Nouă","+",0.22238,"TR",21.61,40,3.34465,0.98
"2851",1,8189,"Strada Novaci","+",0.18637,"TR",27.42,40,2.0826,0.87
"2852",1,8188,"Intrarea Aurel Ciurea","+",0.20562,"TR",8.19,40,8.94384,0.97
"2853",1,8187,"Calea 13 Septembrie","+",0.13941,"TR",5.79,32.1,9.09312,0.98
"2854",1,8186,"Aleea Botorani","+",0.13843,"TR",12.96,30.5,4.3691,0.99
"2855",1,8185,"Strada Baltagului","+",0.12685,"TR",35.07,40,1.07093,0.99
"2856",1,8184,"Strada Lt. Col. Constantin Marinescu","+",0.13072,"TR",35.81,39.8,0.87124,0.8
"2857",1,8183,"Strada Lt. Ion Garofeanu","+",0.25329,"TR",29.42,40,1.64718,0.85
"2858",1,8182,"Drumul Sării","+",0.20052,"TR",26.49,37.4,1.83867,0.84
